wan cheek drinks in 41
who after spending the 64
who after studying at 178
who after studying in 227
who after studying the 216
who after training in 59
who after visiting the 179
who again agreed to 40
who again appears as 50
who again appears in 42
who again became the 159
who again changed the 47
who again failed to 95
who again joined the 42
who again lifted the 76
who again looked at 46
who again opened the 43
who again passed it 57
who again peopled the 65
who again raised the 107
who again seemed to 67
who again served as 68
who again smiled in 48
who again sought to 49
who again turned to 55
who again wanted to 55
who aided greatly in 168
who aimed solely at 57
who allow access to 43
who allow christ to 51
who alone amongst the 71
who alone appears to 82
who alone caused the 51
who alone created the 57
who alone enjoys the 47
who alone exists of 77
who alone formed the 106
who alone profit by 57
who alone refuse to 42
who alone remain to 47
who alone reveals the 67
who alone seemed to 669
who alone shared the 58
who alone should be 605
who alone stands in 51
who alone united in 104
who appeal solely to 46
who appear almost as 106
who appear always to 99
who appear anxious or 66
who appear anxious to 126
who appear before it 954
who appear before me 125
who appear before the 2987
who appear before us 299
who appear earlier in 46
who appear indeed to 46
who appear likely to 569
who appear little to 40
who appear neither to 59
who appear normal at 149
who appear normal in 62
who appear simply to 45
who appear unable to 344
who apply should be 44
who apply solely to 43
who apply through the 49
who argue before the 108
who arose before an 91
who asked christ to 75
who asked favors of 41
who asked little of 82
who asked whether he 1259
who asked whether it 443
who asked whether or 82
who asked whether the 1079
who asked whether we 169
who asked whither he 77
who badly needed an 59
who badly needed it 163
who badly needed the 282
who badly needed to 174
who badly wanted the 109
who badly wanted to 438
who began already to 317
who began appearing at 43
who began appearing in 173
who began appearing on 42
who began arriving at 76
who began arriving in 4149
who began arriving on 121
who began before the 72
who began building it 42
who began building the 242
who began building up 42
who began covering the 58
who began drinking at 114
who began drinking in 56
who began entering the 178
who began flocking to 132
who began loudly to 108
who began managing the 44
who began openly to 138
who began painting at 91
who began painting in 165
who began planning the 40
who began preaching at 41
who began preaching in 247
who began preaching the 45
who began printing at 50
who began printing in 293
who began removing the 45
who began school at 116
who began school in 195
who began searching the 43
who began settling in 626
who began settling on 44
who began settling the 75
who began shooting at 75
who began shouting at 56
who began slowly to 88
who began sooner to 63
who began spreading the 55
who began studying at 53
who began studying in 48
who began studying the 232
who began training at 60
who began training in 97
who began twenty or 42
who began visiting the 130
who begin drinking at 100
who begin drinking in 43
who begin school at 87
who begin school in 52
who belong already to 76
who belong mainly to 151
who belong mostly to 156
who belong neither in 97
who belong neither to 610
who belong wholly to 111
who block access to 95
who bored through the 40
who bowed almost to 42
who bowed before it 75
who bowed before no 40
who bowed before the 573
who bowed deeply as 95
who bowed deeply to 54
who bowed meekly to 49
who breaks stones on 76
who breaks through the 953
who breaks through to 49
who breathe deeply in 65
who breathe through the 215
who broke across the 54
who broke ground in 107
who broke ground on 41
who broke through in 63
who broke through it 41
who broke through the 3799
who broke through to 277
who build houses do 43
who build houses in 121
who build houses of 73
who build houses on 96
who build houses to 44
who build models of 51
who built cities in 45
who built houses in 268
who built houses of 178
who built houses on 129
who built places of 67
who burst through the 596
who calls christ the 43
who cared enough to 4076
who cared little if 71
who cared little or 536
who cared little to 92
who cared neither to 42
who cared whether an 44
who cared whether he 359
who cared whether or 109
who cared whether the 131
who cares enough to 2325
who cares little or 112
who cares whether he 160
who cares whether it 250
who cares whether or 193
who cares whether the 309
who cares whether we 101
who carry around in 48
who carry around the 79
who carry copies of 55
who carry through the 134
who carry weapons to 91
who carry weight in 144
who casts spells on 74
who casts spells or 48
who cause damage to 233
who cause engines of 80
who cause injury or 70
who cause injury to 105
who chose always to 55
who chose english as 53
who chose freely to 71
who chose instead to 654
who chose neither to 57
who chose should be 55
who chose simply to 49
who claim access to 127
who claim already to 41
who claim always to 47
who claim belief in 48
who claim christ as 158
who claim english as 64
who claim injury of 104
who claim rights in 77
who claim rights to 128
who claim through or 102
who claim through the 730
who click through to 85
who comes aboard the 49
who comes across an 203
who comes across as 2370
who comes across in 108
who comes across it 232
who comes across the 580
who comes across to 81
who comes amongst us 148
who comes around at 42
who comes around in 46
who comes around the 125
who comes around to 317
who comes before an 62
who comes before it 185
who comes before me 172
who comes before my 75
who comes before the 1124
who comes before us 705
who comes closer to 367
who comes inside the 42
who comes knocking at 179
who comes knocking on 79
who comes merely to 42
who comes nearest in 41
