wading pools filled with 46
when social actors are 108
when social changes are 103
when social credit was 40
when social forces are 86
when social groups are 160
when social issues are 124
when social policy was 42
when social reform was 115
when social rights are 40
when social skills are 89
when social status and 50
when social status was 130
when social unrest and 76
when social unrest was 57
when social values and 61
when social values are 129
when solar energy was 52
when solid bodies are 147
when solid wastes are 57
when space travel was 119
when speaking english and 81
when speaking english with 65
when speaking through his 44
when state courts are 75
when state policy was 60
when state street was 43
when steel plates are 52
when steel rivets are 51
when steep slopes are 60
when stock levels are 99
when stock options are 192
when stock prices and 55
when stock prices are 3373
when stock rights are 67
when stock values are 50
when storm clouds are 109
when strong effort has 85
when strong emotion has 60
when strong feelings are 178
when style sheets are 54
when sugar levels are 57
when sugar prices are 88
when taken orally and 471
when taken orally but 88
when taken orally for 238
when taken orally than 42
when taken without any 68
when taken without its 48
when taxed beyond its 44
when taxes became due 43
when taxes become due 42
when teaching methods and 43
when teaching methods are 56
when tests showed that 316
when texas gained its 49
when thinly sliced and 62
when thomas arnold was 45
when thomas becket was 49
when thomas dudley was 43
when thomas edison and 44
when thomas edison was 91
when tidal volume was 49
when tidings reached her 101
when tidings reached him 454
when tidings reached them 188
when times changed and 110
when times square was 67
when times turned bad 90
when timon orders his 82
when title passes and 97
when total assets are 51
when total demand for 82
when total output was 77
when total scores are 48
when toxic levels are 64
when train travel was 93
when treating someone with 44
when turning points are 41
when under arrest for 75
when under attack and 92
when under orders for 86
when under stress and 470
when under stress are 52
when under stress than 60
when under tension and 59
when upper canada was 150
when upper silesia was 45
when urban planning was 42
