waged war with substantial 107
which you are establishing 125
which you are experiencing 507
which you are financially 45
which you are frequently 100
which you are frightened 157
which you are guaranteed 119
which you are habitually 56
which you are identified 314
which you are immediately 317
which you are implementing 64
which you are implicated 77
which you are implicitly 60
which you are imprisoned 136
which you are inevitably 70
which you are infinitely 49
which you are influenced 123
which you are instructed 477
which you are interested 52497
which you are interviewing 2326
which you are intimately 299
which you are intolerant 176
which you are introduced 245
which you are ordinarily 57
which you are personally 1271
which you are physically 163
which you are potentially 44
which you are preoccupied 86
which you are presumably 94
which you are privileged 634
which you are proficient 206
which you are profoundly 114
which you are prohibited 75
which you are recognized 72
which you are recommending 83
which you are reconciled 75
which you are registered 287
which you are reimbursed 80
which you are relatively 133
which you are remarkable 43
which you are representing 125
which you are solicitous 43
which you are subscribed 233
which you are successful 152
which you are surrounded 2378
which you are transferring 237
which you are transmitting 45
which you are ultimately 136
which you are unconscious 233
which you are understood 105
which you are uninformed 78
which you are unprepared 464
which you are vulnerable 92
which you are yourselves 253
which you can absolutely 64
which you can accomplish 876
which you can accumulate 104
which you can accurately 123
which you can administer 160
