wag has recorded in 41
who are severely or 346
who are sexually or 86
who are shackled by 171
who are shackled to 57
who are shadowed by 58
who are shielded by 118
who are shrouded in 96
who are sickened by 200
who are silenced by 204
who are silenced in 70
who are silenced or 66
who are situated as 521
who are situated at 392
who are situated in 1741
who are situated on 300
who are situated so 165
who are situated to 62
who are sketched in 83
who are skillful at 405
who are skillful in 1090
who are slandering the 94
who are slighted by 378
who are slightly or 62
who are slovenly in 76
who are sluggish in 109
who are slumbering in 97
who are slumbering on 109
who are smothered in 116
who are softened by 81
who are sojourning in 426
who are soldiers by 116
who are soldiers in 130
who are soldiers of 122
who are soldiers or 48
who are solitary in 44
who are sometime to 121
who are somewhat at 41
who are somewhat in 97
who are somewhat of 133
who are spearheading the 144
who are specially in 63
who are specific to 64
who are sponsoring it 44
who are sponsoring the 306
who are sponsors of 129
who are squeezed by 45
who are staggering to 52
who are stagnating in 47
who are startled at 154
who are startled by 270
who are startled to 60
who are stationed as 56
who are stationed at 1755
who are stationed in 4843
who are stationed on 469
who are stationed to 77
who are steadfast in 764
who are steadfast to 41
who are stewards of 233
who are straddling the 41
who are stranded at 40
who are stranded in 432
who are stranded on 256
who are strangers in 2127
who are strangers is 42
who are strangers or 326
who are strangers to 16368
who are strapped to 49
who are stressed by 261
who are stressed in 43
who are stressed or 186
who are stretching the 40
who are stricken by 431
who are stricken in 214
who are strictly in 57
who are stripped of 512
who are stripped to 54
who are strongest in 397
who are strongest of 90
who are struggling as 424
who are struggling at 230
who are struggling by 44
who are struggling in 4657
who are struggling on 658
who are struggling or 218
who are struggling so 118
who are struggling the 65
who are struggling to 17068
who are struggling up 139
who are stubborn in 79
who are stubborn or 51
who are students at 816
who are students in 940
who are students of 3239
who are students or 496
who are students to 49
who are subjecting the 44
who are subjects in 221
who are subjects of 5302
who are subjects or 331
who are subjects to 171
who are submitting to 139
who are subpoenaed to 85
who are subsisting on 86
who are subverting the 108
who are succeeding at 75
who are succeeding in 610
who are succeeding to 43
who are succumbing to 83
who are suddenly in 52
who are suffered to 725
who are suicidal or 417
who are suitable as 107
who are suitable in 47
who are suitable to 302
who are summoned as 91
who are summoned by 554
who are summoned in 414
who are summoned or 49
who are summoned to 1758
who are superiors in 55
who are superiors of 54
who are supplied at 47
who are supplied by 381
who are supporting it 256
who are supporting me 136
who are supporting or 46
who are supporting the 2000
who are supporting us 136
who are supposed at 62
who are supposed by 871
who are supposed in 143
who are supposed to 97693
who are survived by 44
who are suspects in 63
who are sustaining the 106
who are switched to 77
who are symbolic of 152
who are talented at 138
who are talented in 905
who are talented or 128
who are targeted as 293
who are targeted by 600
who are targeted in 98
who are targeted to 87
who are tenacious in 50
who are tenacious of 205
who are terrible at 42
who are terrible in 53
who are terrible to 55
who are terribly in 43
who are testifying in 50
who are thereafter to 47
who are therefore as 45
who are therefore at 276
who are therefore by 51
who are therefore in 602
who are therefore no 113
who are therefore of 76
who are therefore the 606
who are therefore to 298
who are thereupon to 181
who are thousands of 575
who are threatened at 41
who are threatened by 4480
who are threatened in 190
who are threatened or 218
who are threatened to 177
who are tireless in 92
who are tolerant of 843
who are tolerant to 260
who are tolerating the 41
who are tormenting the 48
who are tortured by 669
who are tortured in 147
who are tortured or 77
who are tortured to 60
who are traitors in 46
who are traitors to 853
who are trampled in 61
who are trampled on 48
who are traversing it 66
who are traversing the 118
who are treasured up 44
who are troubled as 43
who are troubled at 115
who are troubled by 4591
who are troubled in 884
who are troubled of 182
who are troubled on 49
who are troubled or 368
who are troubled to 85
who are trustees of 784
who are trustees or 65
who are trustees to 56
who are typified by 145
who are unafraid of 459
who are unafraid to 596
who are unchanged by 52
who are uncleanly in 75
who are underage or 53
who are undergoing an 211
who are undergoing in 178
who are undergoing it 56
who are undergoing or 173
who are undergoing the 1193
who are undressing or 77
who are unfitted by 157
who are unfitted to 263
who are unionized in 56
who are unionized is 53
who are uniquely the 91
who are unlearned in 190
who are unlikely or 53
who are unlikely to 11185
who are unnerved by 68
who are unsettling the 53
who are unshaken in 42
who are unstable in 165
who are unstable or 216
who are unsuited to 402
who are untaught in 67
who are untreated or 141
who are unversed in 383
who are unwanted by 90
who are unwanted in 44
who are unwanted or 87
who are unwavering in 58
who are unwearied in 63
who are uprooted by 40
who are urgently in 134
who are utilized by 71
who are utilized in 65
who are vacationing in 102
who are valuable in 121
who are valuable to 203
who are vehement in 82
who are vehement to 40
who are vehicles of 54
who are verbally or 69
who are veterans in 134
who are veterans of 876
who are veterans or 93
who are vigilant in 75
who are vigorous in 85
who are vilified in 40
who are violators of 77
who are virtuous by 66
who are virtuous in 258
who are virtuous or 115
who are visitors to 165
who are visually or 234
who are votaries of 180
who are watchful of 92
who are watchful to 43
who are welcomed as 63
who are welcomed by 206
who are welcomed in 174
who are welcomed to 137
who are whispering in 104
who are whispering to 70
who are withdrawn by 101
who are withdrawn or 276
who are withholding the 66
who are witnessing it 44
who are witnessing the 405
who are worshiping the 50
who are worthless in 89
who are wretched in 51
who are yourself in 48
who are yourself no 115
who are yourself so 74
who are yourself the 142
who art destined to 84
who art embraced by 40
who art enthroned in 80
who art ignorant of 308
who art infinite in 128
who ask children to 57
who ask questions at 70
who ask questions in 204
who ask questions of 292
who ask questions on 68
who ask questions or 126
who ask questions to 85
who ask students to 157
who ate breakfast at 53
who bad attended the 40
who bad received the 50
who bad returned to 51
who bear authority in 60
who bear children as 103
who bear children at 92
who bear children in 122
who bear children to 52
who being admitted to 63
who being apprised of 112
who being apprized of 71
who being approved of 55
who being assisted by 78
who being attached to 118
who being attacked by 94
who being attended at 61
