wag observes me thus 58
was returned to new 1773
was returned to ohio 50
was returned to one 253
was returned to our 404
was returned to san 747
was returned to sir 75
was returned to that 907
was returned to them 3758
was returned to this 2224
was returned to use 91
was returned to you 730
was reunited in its 41
was reunited in new 62
was reunited to her 332
was reunited to his 275
was reunited to that 75
was revamped so that 117
was reversed at each 45
was reversed by act 297
was reversed by both 90
was reversed by far 51
was reversed by his 464
was reversed by sir 46
was reversed by that 96
was reversed by this 365
was reversed in all 94
was reversed in both 109
was reversed in each 60
was reversed in his 204
was reversed in its 161
was reversed in may 101
was reversed in mid 150
was reversed in one 280
was reversed in our 58
was reversed in that 540
was reversed in this 421
was reversed in two 127
was reversed it was 50
was reversed on its 46
was reversed on that 141
was reversed on this 259
was reversed on two 56
was reversed so that 2904
was reversed to one 105
was reversed to read 82
was reversed to that 160
was reverted to and 65
was reverted to for 44
was reverted to his 239
was reverted to its 73
was reviewed as being 53
was reviewed at all 75
was reviewed at that 71
was reviewed at this 67
was reviewed by all 183
was reviewed by both 201
was reviewed by each 47
was reviewed by her 77
was reviewed by him 201
was reviewed by his 231
was reviewed by its 92
was reviewed by one 559
was reviewed by our 55
was reviewed by sir 179
was reviewed by them 41
was reviewed by this 115
was reviewed by two 511
was reviewed in all 245
was reviewed in both 134
was reviewed in its 158
was reviewed in may 60
was reviewed in new 147
was reviewed in one 221
was reviewed in our 302
was reviewed in that 117
was reviewed in this 586
was reviewed in two 140
was reviewed it was 95
was reviewed on its 51
was reviewed to see 102
was revolted by all 88
was revolted by her 172
was revolted by him 76
was revolted by his 327
was revolted by its 105
was revolted by them 74
was revolted by this 364
was revolted to see 81
was revolved in her 53
was rewarded as she 81
was rewarded as they 56
was rewarded by all 47
was rewarded by being 7732
was rewarded by both 96
was rewarded by death 40
was rewarded by god 497
was rewarded by her 1105
was rewarded by him 541
was rewarded by his 4175
was rewarded by its 253
was rewarded by new 49
was rewarded by not 81
was rewarded by one 851
was rewarded by our 66
was rewarded by that 431
was rewarded by them 135
was rewarded by this 153
was rewarded by two 711
was rewarded in due 99
was rewarded in her 58
was rewarded in his 280
was rewarded in may 67
was rewarded in that 224
was rewarded in this 283
was rewarded on his 136
was rewarded or not 69
was rewarded to see 146
was reworded so that 135
was reworded to read 125
was reworked so that 143
was reworked to fit 57
was ridiculing the idea 107
was righteous in all 149
was righteous in god 70
was righteous in his 567
was righteous in that 47
was righteous or not 43
was rigorous in her 55
was rigorous in his 351
was rigorous in its 215
was romantic in her 127
was romantic in his 232
was romantic in its 434
was romantic in that 109
was ruminating in his 101
was ruminating on his 151
was ruminating on this 214
was ruptured at its 49
was ruptured in its 57
was ruptured in two 101
was sabotaging the war 52
was saddened as she 45
was saddened at her 40
was saddened at his 65
was saddened at this 63
was saddened by all 98
was saddened by her 698
was saddened by his 1358
was saddened by how 109
was saddened by its 123
was saddened by our 62
was saddened by that 262
was saddened by them 58
was saddened by this 1019
was saddened by two 48
was saddened in his 45
was saddened in its 121
was saddened to hear 1407
was saddened to read 242
was saddened to see 2109
was sagacious in his 69
was salutary in its 150
was salutary in that 107
was salvation to him 42
was satisfying in its 91
was satisfying in that 43
was satisfying to all 79
was satisfying to both 165
was satisfying to hear 99
was satisfying to her 182
was satisfying to him 291
was satisfying to his 72
was satisfying to see 476
was satisfying to them 132
was sauntering up and 294
was scampering to and 68
was scampering up and 51
was scarcely an act 119
was scarcely an area 127
was scarcely an art 198
was scarcely an eye 228
was scarcely an idea 85
was scarcely an old 108
was scarcely as big 97
was scarcely as long 41
was scarcely as old 67
was scarcely as yet 263
was scarcely at all 2035
was scarcely at any 86
was scarcely at his 75
was scarcely at its 64
was scarcely at this 44
was scarcely in all 160
was scarcely in any 270
was scarcely in bed 142
was scarcely in her 264
was scarcely in his 898
was scarcely in its 174
was scarcely in our 59
was scarcely in use 92
was scarcely of age 262
was scarcely of any 212
was scarcely of this 52
was scarcely on his 173
was scarcely on its 111
was scarcely or not 59
was scarcely so bad 43
was scarcely the end 78
was scarcely the man 842
was scarcely the one 231
was scarcely the way 314
was scarcely to his 114
was scarcely up two 53
was scattering in all 58
was schooled by her 47
was schooled by his 119
was schooled in all 208
was schooled in both 49
was schooled in his 83
was schooled in how 43
was schooled in new 43
was schooled in that 83
was schooled in this 82
was scorched by its 55
was scorched to death 192
was scornful in his 46
was scornful of all 151
was scornful of any 93
was scornful of her 148
was scornful of him 83
was scornful of his 270
was scornful of its 52
was scornful of our 86
was scornful of that 49
was scornful of them 92
was scornful of this 210
was scottish on his 52
was scourged by all 74
was scourged to death 547
was scrabbling in her 56
was scrambling on all 89
was scrambling to get 763
was scrambling to her 268
was scrambling to his 914
was scrambling to put 95
was scrambling up and 85
was scrapped in may 66
was scratching at her 103
was scratching at his 232
was scratching in his 84
was scratching my head 199
was scratching the dog 50
was scratching the earth 61
was scratching the top 202
was scratching to get 56
was scrawled in big 58
was scrawled in red 170
was scrawled on one 50
was screeching at him 50
was screened by his 74
was screened by its 51
was screened by two 121
was screened by using 42
was screened in and 80
was screened in its 40
was screened in new 82
was screened on bbc 60
was screened on one 45
was screened so that 150
was scribbling in her 85
was scribbling in his 278
