waged deadly strife with 69
whose vital powers are 347
whose vocal musket hung 76
whose vocal organs are 108
whose vocal powers are 80
whose voice soothed you 44
whose votes placed them 61
whose vowel sounds are 84
whose walls gleamed with 42
whose water supply had 110
whose water supply has 80
whose water supply was 295
whose waves foamed and 40
whose wealthy family had 68
whose white bodies and 42
whose white houses and 55
whose whole actions and 63
whose whole aspect and 49
whose whole aspect was 91
whose whole bodies are 99
whose whole career had 534
whose whole career has 415
whose whole career was 725
whose whole course has 64
whose whole course was 71
whose whole design was 45
whose whole desire was 143
whose whole effort was 85
whose whole energy and 55
whose whole energy was 134
whose whole estate was 88
whose whole extent they 74
whose whole family are 48
whose whole family had 322
whose whole family has 57
whose whole family was 292
whose whole future was 114
whose whole income was 66
whose whole intent was 136
whose whole manner and 67
whose whole manner was 52
whose whole nature and 199
whose whole nature had 58
whose whole nature has 85
whose whole nature was 424
whose whole object was 243
whose whole policy was 141
whose whole reasoning and 42
whose whole spirit and 92
whose whole spirit was 115
whose whole strength goes 92
whose whole strength was 72
whose whole system was 116
whose whole thought and 117
whose whole thought was 241
whose whole training and 144
whose whole training had 143
whose whole training has 116
whose words exceed his 52
whose words opened this 82
whose words should not 60
whose works abound with 137
whose works bespeak his 44
whose works exceed his 144
whose works follow them 145
whose works indeed are 50
whose worthy labors are 53
whose writing career was 46
whose writing skills are 162
whose yearly grants his 48
whose yearly income and 53
whose yearly income did 90
whose yearly income does 86
whose yearly income was 199
whoso shall offend one 2906
whoso would behold her 47
wider field opened for 49
wider social changes and 91
wider social changes that 162
wider social circle and 65
wider social circle than 74
wider social forces and 184
wider social forces that 199
wider social groups and 125
wider social groups than 40
wider social issues and 181
wider social issues that 116
wider social milieu and 46
wider social system and 203
wider social system that 118
wider social trends and 55
wider social values and 109
wider world around him 120
wider world around them 329
wider world beyond her 43
wider world beyond his 61
wider world beyond its 61
widow whose little boy 42
widow would reject him 57
wield power wisely and 54
wight would escape being 92
willing hands helped him 63
willing hands reached out 91
winding river turned and 105
winding sandy tracks that 111
winding sheet before her 93
winding stone stairs and 100
winds blowing across them 101
winds causing severe ice 68
winds first strike that 42
winds shall follow them 67
winds sweep across them 205
windy capes without now 56
winning civil rights for 73
winning equal rights for 108
winning world series team 88
wires passing through them 53
wires running through them 104
wishing still helped one 102
wispy curls around her 58
witch sweet ladies with 150
within brain tissue and 52
within broad limits and 196
within broad limits but 44
within broad limits for 62
within broad limits set 203
within broad limits that 49
within broad limits they 48
within china itself and 50
within china proper and 47
within close limits and 179
within close limits are 44
within close limits for 70
within curly braces and 48
within cycle without end 317
within doors sooner than 135
within doors without air 63
within error limits with 57
within ethnic groups and 497
within ethnic groups are 136
within ethnic groups can 42
within ethnic groups may 68
within ethnic groups than 94
within ethnic groups that 227
within every person and 167
within every person that 44
within every person who 58
