wan yellow light of 46
who wanted women to 371
who warned about the 489
who wasted money on 74
who weekly catch the 44
who weighs twice as 86
who wields power in 251
who wields power is 49
who willed david to 90
who wilted under the 82
who winced under the 92
who wisely chose to 113
who wisely heeds the 44
who wisely heeds to 120
who wished again to 77
who wished could be 157
who wished could do 42
who wished could go 309
who wished either to 606
who wished first to 175
who wished might be 107
who wished might go 196
who wished never to 113
who wished people to 51
who wished power to 45
who wished rather to 237
who wished really to 111
who wished still to 242
who wished would be 165
who wishes either to 232
who wishes first to 88
who wishes fully to 188
who wishes never to 59
who wishes others to 78
who wishes rather to 76
who wishes really to 320
who wishes still to 63
who wishes trade to 51
who wishes truly to 99
who without batting an 60
who without doubt is 188
who without fault of 73
who without fault on 106
who without knowing it 351
who without knowing the 133
who without study or 47
who without waiting to 60
who without wishing to 43
who wonder about the 779
who wonder where the 149
who worked about the 641
who worked above the 65
who worked after the 216
who worked alone at 49
who worked alone in 243
who worked alone on 52
who worked alone or 241
who worked below the 96
who worked beneath the 46
who worked close by 40
who worked close to 493
who worked daily at 71
who worked daily in 129
who worked daily on 83
who worked either as 133
who worked either at 50
who worked either in 259
who worked either on 64
who worked first as 189
who worked first at 176
who worked first in 379
who worked later in 62
who worked nearby in 53
who worked quite in 88
who worked rather by 75
who worked right on 81
who worked round the 200
who worked signs in 159
who worked twice as 79
who worked under an 108
who worked under it 60
who worked under me 423
who worked under my 211
who worked under or 49
who worked under the 6626
who worked until he 78
who worked until the 164
who worked where he 40
who worked where the 53
who worked while he 44
who worked while in 53
who worked while the 98
who worked within an 106
who worked within it 301
who worked within the 3298
who worked would be 192
who wreaked havoc in 127
who wreaked havoc on 274
who writes about an 116
who writes about it 559
who writes about the 4324
who writes after the 55
who writes books in 58
who writes books is 66
who writes books on 179
who writes books or 101
who writes books to 61
who writes music is 45
who writes often on 42
who writes poetry as 46
who writes poetry in 221
who writes poetry is 90
who writes poetry or 75
who writes poetry to 58
who writes shall be 40
who writes under an 60
who writes under the 3721
who writes within the 79
who writhed under the 177
who writhes beneath the 54
who writhes under the 49
who yearned after the 118
who yields easily to 40
who yields place to 71
why another child is 47
why another ought to 157
why anyone alone is 40
why anyone could be 134
why anyone might be 74
why anyone needs to 120
why anyone ought to 131
why anyone wants to 418
why anyone wishing to 53
why anyone would be 2025
why anyone would do 1179
why anyone would eat 75
why anyone would go 748
why changes occur in 194
why christ chose to 52
why christ spoke in 46
why christ tells us 66
why common sense is 136
why driver signing is 94
why errors occur in 45
why events occur as 348
why events occur in 100
why global warming is 68
why higher rates of 69
why hitler chose to 44
why humans engage in 50
why market share is 52
why martin luther king 245
why milton chose to 46
why models based on 45
why murmur under it 50
why nations engage in 155
why nature moves by 170
why nobody likes me 66
why nobody seems to 149
why nobody tried to 41
why nobody wants to 264
why nuclear power is 111
why prices might be 47
why public speaking is 62
why sexual abuse is 58
why should anything be 424
why should caesar be 214
why should china be 67
why should doubt be 130
why should either be 58
why should either of 597
why should either or 56
why should either the 79
why should girls be 67
why should israel be 45
why should jesus be 50
why should money be 143
why should music be 80
why should others be 311
why should people be 856
why should people go 95
why should people in 182
why should people of 80
why should poetry be 70
why should reason be 73
why should space be 44
why should today be 97
why should water be 44
why should woman be 48
why should women be 560
why should women of 95
why should yours be 41
why someone acted as 156
why someone acted in 44
why someone chose to 80
why someone might be 359
why someone needs to 45
why someone ought to 49
why someone tried to 136
why someone wants to 254
why someone would be 639
why someone would do 652
why someone would go 280
why something might be 98
why something needs to 167
why something ought to 97
why something which is 73
why something works in 43
why something works or 126
why something works the 88
why soviet russia is 42
why stalin chose to 45
why states engage in 50
why temple dwelt so 89
why theorize about the 47
why various forms of 192
why various kinds of 163
why various parts of 49
why various types of 293
win enough games to 125
win enough money in 42
win enough money to 684
win enough votes in 268
win enough votes to 930
wings barely brush the 61
wings expand about an 53
wings folded above the 67
wings folded close to 164
wings glance quick in 87
wings hovers within my 351
wings pressing close to 47
wings raised above the 94
wings standing above an 40
wings through spain the 56
wings through which the 59
win market share at 67
win market share by 86
win market share in 179
win myself glory in 44
win prizes based on 44
win public favor by 124
win public favor in 45
win renown under the 62
win second place in 163
win second prize in 91
win thyself grace in 75
win twenty games in 109
wit almost never is 44
with abrupt change in 106
with abrupt change of 130
with abrupt change to 54
with abrupt jerks as 59
with abrupt onset of 931
with absurd hopes of 50
with abused women in 70
with abused women is 49
with access based on 80
with access doors to 42
with access lists is 41
with access lists to 68
with access roads to 138
with access times as 151
with access times in 74
with access times of 541
with access under the 41
with access would no 61
with actions aimed at 155
with actions based on 818
with actions taken by 640
with actions taken in 158
with actions taken on 95
with actions taken to 140
with actions under the 92
with actions which do 51
with actions which in 40
with actions which the 43
with actions which we 54
with actions within the 44
with active cases of 334
with active forms of 167
with active growth of 72
with active learning in 50
