waged jihad against the 57
whose title alludes to 249
whose title escapes me 61
whose title recalls the 86
whose tongue dropped the 48
whose total absence of 53
whose total capital is 95
whose total concern is 40
whose total devotion to 57
whose total duration is 72
whose total product is 55
whose total surface is 53
whose touch defiles the 62
whose trade depends on 59
whose under surface is 137
whose unity depends on 82
whose unity resides in 197
whose upper surface is 1171
whose upper surface the 89
whose usual function is 95
whose usual habitat is 79
whose usual language is 84
whose usual purpose is 42
whose value according to 69
whose value affects the 68
whose value amounts to 95
whose value defines the 79
whose value depends in 63
whose value depends on 17779
whose value exceeds the 496
whose value happens to 77
whose value matches the 149
whose value remains the 55
whose value remains to 70
whose value resides in 173
whose vapor density is 84
whose varying degrees of 84
whose veins coursed the 379
whose veins courses the 228
whose verse appeared in 71
whose views appeared in 71
whose views appeared to 120
whose views reflect the 79
whose views regarding the 197
whose vivid account of 99
whose voice sounded as 160
whose voice sounded so 46
whose voice thrilled the 41
whose votes control the 80
whose walls appeared to 48
whose walls consist of 618
whose walls enclose the 59
whose wants require it 48
whose water content is 259
whose water solution is 58
whose water surface is 58
whose waves vibrate in 42
whose white raiment is 41
whose whole account of 66
whose whole ambition is 192
whose whole capital is 118
whose whole concept of 58
whose whole concern is 172
whose whole conduct in 93
whose whole conduct is 165
whose whole content is 82
whose whole delight is 330
whose whole essence is 281
whose whole essence or 865
whose whole fortune is 108
whose whole function in 51
whose whole function is 191
whose whole history is 484
whose whole mystery of 44
whose whole outlook is 83
whose whole outlook on 158
whose whole pattern of 58
whose whole purpose in 189
whose whole purpose is 716
whose whole religion is 92
whose whole science is 116
whose whole surface is 111
whose widow married the 50
whose wives refused to 48
whose words appeared in 40
whose words carried the 42
whose words deserve to 55
whose working capital is 99
whose working depends on 45
whose working language is 46
whose works adorned the 72
whose works appealed to 71
whose works appeared at 47
whose works appeared in 1470
whose works appeared to 40
whose works consist of 111
whose works contain so 46
whose works contain the 115
whose works deserve to 178
whose works explore the 83
whose works express the 58
whose works focused on 145
whose works include an 62
whose works include la 44
whose works include the 1312
whose works provide the 91
whose works reflect the 392
whose works survive in 434
whose works testify to 64
whose world outlook is 55
whose worst outcome is 125
whose writing appeared in 45
whose yearly produce is 103
whose yield depends on 41
wider action against the 47
wider breach between the 126
wider chasm between the 90
wider civil society in 43
wider field covered by 41
wider field wherein to 51
wider opening between the 89
wider region between the 72
wider scale because of 42
wider scope offered by 40
wider sense including the 44
wider social aspects of 151
wider social context as 142
wider social context by 51
wider social context in 991
wider social context is 219
wider social context of 1363
wider social context on 43
wider social context or 49
wider social context to 50
wider social context we 46
wider social division of 73
wider social effects of 189
wider social history of 75
wider social impacts of 56
wider social network in 60
wider social network of 187
wider social problem of 48
wider social process of 70
wider social systems of 50
wider space between the 693
wider space between us 40
wider spacing between the 385
wider split between the 46
wider spread between the 193
wider trend towards the 84
wider wedge between the 54
wider world because of 49
wider world outside of 86
wider world outside the 471
widow burning herself on 118
widow found herself in 161
widow shall receive the 46
widow still resides at 116
widow still resides in 292
widow still resides on 59
widow throwing herself on 80
widow throws herself on 79
widow whose fortune he 45
widow whose husband he 46
widow whose husband is 84
widow would receive the 95
wield power outside the 40
wield varying degrees of 119
wiles which spanish or 66
willing hands grasped the 44
wills which compose it 55
wills which mirrors the 50
winding about between the 60
winding lanes between the 40
winding roads between the 43
winding round between the 41
winding round towards the 55
winding space between the 43
winding track between the 44
winding which carries the 131
winds blowing against the 502
winds blowing between the 90
winds blowing steadily on 101
