wag backward and forward 59
who organize and control 389
who organize and finance 40
who organize and operate 107
who outlived her husband 379
who outlived his annuity 116
who outlives her husband 42
who outstays his welcome 126
who overheard his remarks 41
who overheard this exchange 44
who oversees all aspects 101
who oversees and directs 60
who patented his process 51
who performs all worship 97
who performs any function 65
who performs his function 73
who performs that function 75
who performs this function 620
who performs this service 208
who pervades and governs 87
who petitions for divorce 45
who poisoned her husband 519
who populate his stories 40
who populate our prisons 69
who populate this country 43
who practice and believe 48
who practice and perform 55
who practice and promote 78
who practice and support 195
who practice that religion 43
who practice this religion 96
who preceded her husband 42
who preceded them divided 54
who prefaced his remarks 103
who prefaces his account 40
who prepared and brought 78
who prepared and carried 121
who prepared for college 118
who prepared his measures 151
who prepared tax returns 61
who prepares his patient 53
who prepares tax returns 151
who presenting his forehead 102
who presents for payment 42
who presents his service 53
who presents our prayers 47
who presents with altered 126
who presents with chronic 293
who presents with headache 94
who presents with vaginal 97
who preserve and protect 53
who pretends this weakness 41
who probably was present 54
who procured for himself 61
who procured his election 77
who procured its adoption 42
who procures for himself 65
who produced and starred 50
who produced two volumes 43
who produces and markets 43
who produces that surplus 305
who profaned with swinish 70
who promised her marriage 131
who promised him success 87
who promised him support 163
who promised him victory 100
who promised his support 186
who promised them freedom 119
who promised them liberty 60
who promised them plunder 43
who promised them victory 47
who promoted him rapidly 60
who promoted its adoption 97
who proposed and adopted 40
who proposed and carried 307
who proposed its adoption 56
who proposed that certain 51
who proposed that congress 53
who proposed this outrage 124
who proposed this project 251
who proposed this question 58
who proposed this solution 57
who protects and blesses 120
who protects and defends 109
who protects them against 74
who provided for everything 160
who provided this example 41
who provided this service 107
who provides for everything 44
who provides for himself 99
who provides that service 54
who provides this service 92
who provoked her husband 55
who punished them profess 169
who punishes and rewards 763
who purchase and consume 93
who purchase that produce 74
who purchase that product 44
who quarrels with everything 51
who recalled with pleasure 50
who received and carried 54
who received and saluted 45
who received any benefit 70
who received any disgust 77
who received both radiation 58
who received her diploma 47
who received her letters 40
who received her medical 80
who received him civilly 93
who received him willingly 40
who received his account 66
who received his baptism 152
who received his degrees 71
who received his diploma 102
who received his earliest 86
who received his freedom 129
who received his letters 189
who received his license 60
who received his medical 575
who received his message 253
who received his musical 95
who received his support 50
who received his surname 52
who received one hundred 354
who received six dollars 50
who received ten dollars 89
who received ten shillings 41
who received that message 56
who received them civilly 101
who received them sternly 63
who received this command 64
who received this counsel 67
who received this material 46
who received this message 213
who received this offhand 71
who received this summons 91
who received this vaccine 41
who received two courses 69
who received two dollars 48
who received two hundred 156
who received two salutes 65
who received two shillings 65
who received two talents 90
who received two thousand 62
who receives and accepts 136
who receives and retains 87
who receives and returns 107
who receives any payment 61
who receives her husband 54
who receives him according 91
who receives his friends 45
